fecha_obs,secuencia,x_ll,y_ll,error
2010-03-21 18:12:30,33,35.22,36.77,7.6
2010-03-21 18:12:30,32,35.08,36.84,57.67
2010-03-21 18:12:30,13,-12.13,40.45,11.4
2010-03-21 18:12:30,12,-12.02,40.68,7.6
2010-03-21 18:12:30,11,-12.02,40.7,7.6
2010-03-21 18:12:30,10,-12.06,40.7,3.38
2010-03-21 18:12:30,9,-12.02,40.68,5.07
2010-03-21 18:12:30,7,-8.98,41.47,17.09
2010-03-21 18:12:30,6,-9.04,41.26,11.4
2010-03-21 18:12:30,3,7.88,55.54,11.4
2010-03-21 18:12:30,2,6.94,56.22,5.07
2010-03-21 18:12:30,1,-1.36,61.43,5.07
2010-03-21 14:32:30,54,-10.09,31.5,11.4
2010-03-21 14:32:30,52,32.55,36.33,5.07
2010-03-21 14:32:30,51,32.77,36.31,7.6
2010-03-21 14:32:30,20,-8.3,40.31,17.09
2010-03-21 14:32:30,15,-8.66,41.23,5.07
2010-03-21 14:32:30,14,-8.6,41.98,11.4
2010-03-21 14:32:30,13,-8.63,41.94,17.09
2010-03-21 14:32:30,10,-8.58,42.01,3.38
2010-03-21 14:32:30,7,-12.74,55.72,5.07
2010-03-21 14:32:30,6,-13.65,55.8,3.38
2010-03-21 14:32:30,5,-13.6,55.82,3.38
2010-03-21 14:32:30,4,-13.62,55.9,3.38
2010-03-21 14:32:30,3,-13.65,55.83,3.38
2010-03-21 14:32:30,2,-13.59,55.92,3.38
2010-03-21 14:32:30,1,-0.74,60.47,3.38
2010-03-21 07:12:30,48,31.62,37.25,38.45
2010-03-21 07:12:30,47,31.59,37.31,11.4
2010-03-21 07:12:30,46,31.51,37.12,38.45
2010-03-21 07:12:30,45,31.14,37.08,7.6
2010-03-21 07:12:30,44,31.18,37.3,11.4
2010-03-21 07:12:30,43,30.98,37.1,38.45
2010-03-21 07:12:30,42,31.25,37.27,3.38
2010-03-21 07:12:30,41,31.22,37.25,3.38
2010-03-21 07:12:30,40,31.34,37.25,11.4
2010-03-21 07:12:30,39,31.28,37.18,11.4
2010-03-21 07:12:30,38,31.09,37.24,3.38
2010-03-21 07:12:30,37,31.27,37.38,5.07
2010-03-21 07:12:30,36,31.15,37.23,17.09
2010-03-21 07:12:30,35,31.18,37.35,5.07
2010-03-21 07:12:30,34,31.13,37.33,3.38
2010-03-21 07:12:30,33,31.32,37.31,11.4
2010-03-21 07:12:30,32,31.23,37.26,3.38
2010-03-21 07:12:30,31,31.13,37.33,3.38
2010-03-21 07:12:30,30,31.01,37.1,17.09
2010-03-21 07:12:30,29,31.28,37.25,5.07
2010-03-21 07:12:30,28,31.12,37.1,17.09
2010-03-21 07:12:30,27,31.64,37.53,17.09
2010-03-21 07:12:30,26,31.53,37.58,17.09
2010-03-21 07:12:30,25,31.87,37.52,11.4
2010-03-21 07:12:30,24,31.65,37.69,17.09
2010-03-21 07:12:30,23,31.63,37.52,17.09
2010-03-21 07:12:30,22,31.49,37.69,5.07
2010-03-21 07:12:30,21,-9.66,37.61,11.4
2010-03-21 07:12:30,20,-9.64,37.62,25.63
2010-03-21 07:12:30,15,-9.38,42.35,3.38
2010-03-21 07:12:30,14,-9.57,42.13,11.4
2010-03-21 07:12:30,13,-9.15,42.64,7.6
2010-03-21 07:12:30,12,-9.27,42.33,7.6
2010-03-21 07:12:30,11,-9.57,42.32,7.6
2010-03-21 07:12:30,10,-9.55,42.24,3.38
2010-03-21 07:12:30,9,-9.53,42.21,7.6
2010-03-21 07:12:30,8,-9.52,42.22,3.38
2010-03-21 07:12:30,7,-9.16,42.48,7.6
2010-03-21 07:12:30,6,-9.06,42.36,11.4
2010-03-21 07:12:30,5,-9.42,42.34,5.07
2010-03-21 07:12:30,4,-9.4,43.42,11.4
2010-03-21 07:12:30,3,-9.33,43.48,5.07
2010-03-21 07:12:30,2,-9.61,43.34,3.38
2010-03-21 07:12:30,1,-9.96,43.32,11.4
2010-03-21 02:57:30,11,28.17,36.48,25.63
2010-03-21 02:57:30,10,28.08,36.49,5.07
2010-03-21 02:57:30,9,30.8,37.25,5.07
2010-03-21 02:57:30,8,30.77,37.36,17.09
2010-03-21 02:57:30,7,29.25,36.9,11.4
2010-03-21 02:57:30,6,31.37,37.74,17.09
2010-03-21 02:57:30,5,30.75,38.16,5.07
2010-03-21 02:57:30,4,30.88,37.59,3.38
2010-03-21 02:57:30,3,30.99,37.54,3.38
2010-03-21 02:57:30,1,-10.23,40.55,7.6
2010-03-21 01:12:30,12,30.96,37.36,38.45
2010-03-21 01:12:30,11,30.91,37.39,25.63
2010-03-21 01:12:30,10,29.27,37.35,11.4
2010-03-21 01:12:30,9,-7.26,36.85,17.09
2010-03-21 01:12:30,7,30.93,37.58,17.09
2010-03-21 01:12:30,6,27.56,37.52,17.09
2010-03-21 01:12:30,5,27.62,37.54,25.63
2010-03-21 01:12:30,4,27.68,37.57,25.63
2010-03-21 01:12:30,3,27.65,37.58,38.45
2010-03-21 01:12:30,2,27.68,37.53,11.4
2010-03-21 01:02:30,13,30.18,36.44,25.63
2010-03-21 01:02:30,12,28.66,36.99,38.45
2010-03-21 01:02:30,11,29.36,37.66,17.09
2010-03-21 01:02:30,9,29.96,38.36,2.25
2010-03-21 01:02:30,6,-12.47,39.78,11.4
2010-03-20 22:07:30,25,20.35,36.3,17.09
2010-03-20 22:07:30,24,20.36,36.36,17.09
2010-03-20 22:07:30,23,20.43,36.36,3.38
2010-03-20 22:07:30,21,28.02,37.72,17.09
2010-03-20 22:07:30,20,27.07,38.14,17.09
2010-03-20 22:07:30,19,27.29,38.15,25.63
2010-03-20 22:07:30,18,27.04,38.13,25.63
2010-03-20 22:07:30,17,27.07,38.12,17.09
2010-03-20 22:07:30,16,26.36,38.02,25.63
2010-03-20 22:07:30,15,26.01,37.78,11.4
2010-03-20 22:07:30,11,27.41,38.32,38.45
2010-03-20 22:07:30,10,27.17,38.46,2.25
2010-03-20 22:07:30,8,29.15,39.5,17.09
2010-03-20 22:07:30,7,29.09,39.53,38.45
2010-03-20 22:07:30,6,28.32,39.1,17.09
2010-03-20 22:07:30,5,28.34,39.09,17.09
2010-03-20 22:07:30,4,27.43,40.14,25.63
2010-03-20 22:07:30,1,-3.54,59.92,2.25
2010-03-20 18:47:30,48,30.77,37.46,3.38
2010-03-20 18:47:30,47,30.75,36.83,38.45
2010-03-20 18:47:30,44,27.58,38.08,25.63
2010-03-20 18:47:30,43,28.03,38.28,17.09
